"Node","Timestamp","ProcessEntityId","ProcessName","HostName","Syscall","Pathname","Length"
"worker1","1789073387498476580","2204840935","systemd-journal","worker1","ftruncate","/var/log/journal/63cd1cb10b804f47b2519f5886839092/system.journal","25165824"
"worker1","1789073409248440056","2204840935","systemd-journal","worker1","ftruncate","/var/log/journal/63cd1cb10b804f47b2519f5886839092/system.journal","25165824"
"worker1","1789073417748447247","2204840935","systemd-journal","worker1","ftruncate","/var/log/journal/63cd1cb10b804f47b2519f5886839092/system.journal","25165824"
"worker1","1789073421248454077","2204840935","systemd-journal","worker1","ftruncate","/var/log/journal/63cd1cb10b804f47b2519f5886839092/system.journal","25165824"
"worker1","1789073450748447963","2204840935","systemd-journal","worker1","ftruncate","/var/log/journal/63cd1cb10b804f47b2519f5886839092/system.journal","25165824"
"worker1","1789073477498435191","2204840935","systemd-journal","worker1","ftruncate","/var/log/journal/63cd1cb10b804f47b2519f5886839092/system.journal","25165824"
"worker1","1789073478998485934","2204840935","systemd-journal","worker1","ftruncate","/var/log/journal/63cd1cb10b804f47b2519f5886839092/system.journal","25165824"
"worker1","1789073480748489094","2204840935","systemd-journal","worker1","ftruncate","/var/log/journal/63cd1cb10b804f47b2519f5886839092/system.journal","25165824"
"worker2","1789072888810194985","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789072889196886209","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789072922696873879","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789072980196912392","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789072983946882207","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073015160180978","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073015446903749","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073024696912499","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073028946974725","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073044946911658","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073076696960508","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073107196875690","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073142696847613","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073143196877185","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073144446880005","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073167696880592","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073169446885407","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073234446912683","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073247946861295","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073259446985538","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073268890560569","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073269196883965","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073289196898333","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073289696866314","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073292196895760","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073293446889558","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073296446879104","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073354946909863","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073358196878508","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073396884877855","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073397196886022","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073413696913793","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073419196904141","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073450446890633","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073462446905341","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
"worker2","1789073479446877868","3660402104","systemd-journal","worker2","ftruncate","/var/log/journal/41cee12265b84ff6ad707ec9f5801051/system.journal","25165824"
