"Time","Node","Policy","Function","Binary","Arguments","Namespace","Pod","PID","ExecID","ParentExecID","KprobeArgs"
"2026-08-24T18:38:04.652997647Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714361","d29ya2VyMjoyNDMxNTE5MDU3NTc1NTcwOjcxNDM2MQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:04.653027697Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714361","d29ya2VyMjoyNDMxNTE5MDU3NTc1NTcwOjcxNDM2MQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:04.653058567Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714361","d29ya2VyMjoyNDMxNTE5MDU3NTc1NTcwOjcxNDM2MQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:04.653076097Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714361","d29ya2VyMjoyNDMxNTE5MDU3NTc1NTcwOjcxNDM2MQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:04.653119647Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714361","d29ya2VyMjoyNDMxNTE5MDU3NTc1NTcwOjcxNDM2MQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:04.653136797Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714361","d29ya2VyMjoyNDMxNTE5MDU3NTc1NTcwOjcxNDM2MQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:04.653178446Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714361","d29ya2VyMjoyNDMxNTE5MDU3NTc1NTcwOjcxNDM2MQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:04.653221547Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714361","d29ya2VyMjoyNDMxNTE5MDU3NTc1NTcwOjcxNDM2MQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:04.653247677Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714361","d29ya2VyMjoyNDMxNTE5MDU3NTc1NTcwOjcxNDM2MQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.748789813Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.748851752Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.749594950Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.749748739Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.749780009Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.750183479Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.750735327Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751568045Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751601175Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751612555Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751636455Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751675705Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751703835Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751727954Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751760234Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751782994Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751817554Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751840324Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751874994Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:05.751894944Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714389","d29ya2VyMjoyNDMxNTE5OTcyMjczMTc0OjcxNDM4OQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.578214257Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.578270877Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.579218844Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.579468594Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.579508424Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.580003442Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.580751141Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.581975467Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582020607Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582043687Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582089007Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582138457Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582170677Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582201507Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582233027Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582262786Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582292396Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582367896Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582398796Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:06.582411856Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714394","d29ya2VyMjoyNDMxNTIwOTU3NTM4NDk2OjcxNDM5NA==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:07.683849238Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714396","d29ya2VyMjoyNDMxNTIxODkxNTc3MjYwOjcxNDM5Ng==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:07.683909778Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714396","d29ya2VyMjoyNDMxNTIxODkxNTc3MjYwOjcxNDM5Ng==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:07.684940715Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714396","d29ya2VyMjoyNDMxNTIxODkxNTc3MjYwOjcxNDM5Ng==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:07.685156914Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714396","d29ya2VyMjoyNDMxNTIxODkxNTc3MjYwOjcxNDM5Ng==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:07.685200754Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714396","d29ya2VyMjoyNDMxNTIxODkxNTc3MjYwOjcxNDM5Ng==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:07.685846972Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714396","d29ya2VyMjoyNDMxNTIxODkxNTc3MjYwOjcxNDM5Ng==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:07.686619170Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714396","d29ya2VyMjoyNDMxNTIxODkxNTc3MjYwOjcxNDM5Ng==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:38:07.687771567Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714396","d29ya2VyMjoyNDMxNTIxODkxNTc3MjYwOjcxNDM5Ng==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
